"otu"	"superkingdom"	"phylum"	"clade"	"order"	"family"	"genus"	"species"
5129	"Eukaryota"	"Ascomycota"	"sordariomyceta"	"Hypocreales"	"Hypocreaceae"	"unidentified"	"unidentified"
5543	"Eukaryota"	"Ascomycota"	"sordariomyceta"	"Hypocreales"	"Hypocreaceae"	"Trichoderma"	"unidentified"
1491002	"Eukaryota"	"Ascomycota"	"sordariomyceta"	"Hypocreales"	"Hypocreaceae"	"Trichoderma"	"Trichoderma_pezizoides"
2488108	"Eukaryota"	"Ascomycota"	"sordariomyceta"	"Hypocreales"	"Hypocreaceae"	"Trichoderma"	"Trichoderma_viridicollare"
1567482	"Eukaryota"	"Ascomycota"	"sordariomyceta"	"Hypocreales"	"Hypocreaceae"	"Trichoderma"	"Trichoderma_afroharzianum"
1490986	"Eukaryota"	"Ascomycota"	"sordariomyceta"	"Hypocreales"	"Hypocreaceae"	"Trichoderma"	"Trichoderma_decipiens"
692671	"Eukaryota"	"Ascomycota"	"sordariomyceta"	"Hypocreales"	"Hypocreaceae"	"Trichoderma"	"Trichoderma_moravicum"
1490979	"Eukaryota"	"Ascomycota"	"sordariomyceta"	"Hypocreales"	"Hypocreaceae"	"Trichoderma"	"Trichoderma_brunneoviride"
692676	"Eukaryota"	"Ascomycota"	"sordariomyceta"	"Hypocreales"	"Hypocreaceae"	"Trichoderma"	"Trichoderma_tremelloides"
1973125	"Eukaryota"	"Ascomycota"	"sordariomyceta"	"Hypocreales"	"Hypocreaceae"	"Trichoderma"	"[Hypocrea]_ampulliformis"
63591	"Eukaryota"	"Ascomycota"	"sordariomyceta"	"Hypocreales"	"Hypocreaceae"	"Trichoderma"	"Trichoderma_tomentosum"
692689	"Eukaryota"	"Ascomycota"	"sordariomyceta"	"Hypocreales"	"Hypocreaceae"	"Trichoderma"	"Trichoderma_bavaricum"
29875	"Eukaryota"	"Ascomycota"	"sordariomyceta"	"Hypocreales"	"Hypocreaceae"	"Trichoderma"	"Trichoderma_virens"
2546593	"Eukaryota"	"Ascomycota"	"sordariomyceta"	"Hypocreales"	"Hypocreaceae"	"Escovopsis"	"Escovopsis_clavata"
1208873	"Eukaryota"	"Ascomycota"	"sordariomyceta"	"Hypocreales"	"Hypocreaceae"	"Escovopsioides"	"Escovopsioides_nivea"
1165374	"Eukaryota"	"Ascomycota"	"sordariomyceta"	"Hypocreales"	"Hypocreaceae"	"Cladobotryum"	"Cladobotryum_soroaense"
767777	"Eukaryota"	"Ascomycota"	"sordariomyceta"	"Hypocreales"	"Hypocreaceae"	"Cladobotryum"	"Cladobotryum_heterosporum"
2074851	"Eukaryota"	"Ascomycota"	"sordariomyceta"	"Hypocreales"	"Hypocreaceae"	"Cladobotryum"	"Cladobotryum_obconicum"
100997	"Eukaryota"	"Ascomycota"	"sordariomyceta"	"Hypocreales"	"Hypocreaceae"	"Hypomyces"	"Hypomyces_cervinigenus"
121032	"Eukaryota"	"Ascomycota"	"sordariomyceta"	"Hypocreales"	"Hypocreaceae"	"Hypomyces"	"Hypomyces_microspermus"
129582	"Eukaryota"	"Ascomycota"	"sordariomyceta"	"Hypocreales"	"Hypocreaceae"	"Hypomyces"	"Hypomyces_chlorinigenus"
1973122	"Eukaryota"	"Ascomycota"	"sordariomyceta"	"Hypocreales"	"Hypocreaceae"	"Hypomyces"	"Hypomyces_laeticolor"
463155	"Eukaryota"	"Ascomycota"	"sordariomyceta"	"Hypocreales"	"Hypocreaceae"	"Hypomyces"	"Hypomyces_robledoi"
29869	"Eukaryota"	"Ascomycota"	"sordariomyceta"	"Hypocreales"	"Hypocreaceae"	"Sphaerostilbella"	"unidentified"
2489192	"Eukaryota"	"Ascomycota"	"sordariomyceta"	"Hypocreales"	"Hypocreaceae"	"Sphaerostilbella"	"Sphaerostilbella_himalayensis"
29862	"Eukaryota"	"Ascomycota"	"sordariomyceta"	"Hypocreales"	"Hypocreaceae"	"Protocrea"	"Protocrea_pallida"
474943	"Eukaryota"	"Ascomycota"	"sordariomyceta"	"Hypocreales"	"Cordycipitaceae"	"unidentified"	"unidentified"
37995	"Eukaryota"	"Ascomycota"	"sordariomyceta"	"Hypocreales"	"Cordycipitaceae"	"Beauveria"	"Beauveria_virella"
38006	"Eukaryota"	"Ascomycota"	"sordariomyceta"	"Hypocreales"	"Cordycipitaceae"	"Beauveria"	"Beauveria_caledonica"
43683	"Eukaryota"	"Ascomycota"	"sordariomyceta"	"Hypocreales"	"Cordycipitaceae"	"Beauveria"	"Beauveria_velata"
291363	"Eukaryota"	"Ascomycota"	"sordariomyceta"	"Hypocreales"	"Cordycipitaceae"	"Lecanicillium"	"unidentified"
170723	"Eukaryota"	"Ascomycota"	"sordariomyceta"	"Hypocreales"	"Cordycipitaceae"	"Lecanicillium"	"Lecanicillium_flavidum"
132583	"Eukaryota"	"Ascomycota"	"sordariomyceta"	"Hypocreales"	"Cordycipitaceae"	"Lecanicillium"	"Lecanicillium_dimorphum"
2652983	"Eukaryota"	"Ascomycota"	"sordariomyceta"	"Hypocreales"	"Cordycipitaceae"	"Simplicillium"	"Simplicillium_formicidae"
935214	"Eukaryota"	"Ascomycota"	"sordariomyceta"	"Hypocreales"	"Cordycipitaceae"	"Simplicillium"	"Simplicillium_aogashimaense"
2563888	"Eukaryota"	"Ascomycota"	"sordariomyceta"	"Hypocreales"	"Cordycipitaceae"	"Simplicillium"	"Simplicillium_formicae"
45234	"Eukaryota"	"Ascomycota"	"sordariomyceta"	"Hypocreales"	"Cordycipitaceae"	"Cordyceps"	"unidentified"
1850349	"Eukaryota"	"Ascomycota"	"sordariomyceta"	"Hypocreales"	"Cordycipitaceae"	"Cordyceps"	"Cordyceps_chiangdaoensis"
2449033	"Eukaryota"	"Ascomycota"	"sordariomyceta"	"Hypocreales"	"Cordycipitaceae"	"Cordyceps"	"Cordyceps_kirkii"
72229	"Eukaryota"	"Ascomycota"	"sordariomyceta"	"Hypocreales"	"Cordycipitaceae"	"Akanthomyces"	"Akanthomyces_tuberculatus"
93594	"Eukaryota"	"Ascomycota"	"sordariomyceta"	"Hypocreales"	"Cordycipitaceae"	"Leptobacillium"	"Leptobacillium_leptobactrum"
468615	"Eukaryota"	"Ascomycota"	"sordariomyceta"	"Hypocreales"	"Cordycipitaceae"	"Flavocillium"	"Flavocillium_acerosum"
2482776	"Eukaryota"	"Ascomycota"	"sordariomyceta"	"Hypocreales"	"Cordycipitaceae"	"Blackwellomyces"	"unidentified"
284134	"Eukaryota"	"Ascomycota"	"sordariomyceta"	"Hypocreales"	"Sarocladiaceae"	"Sarocladium"	"unidentified"
1610691	"Eukaryota"	"Ascomycota"	"sordariomyceta"	"Hypocreales"	"Sarocladiaceae"	"Sarocladium"	"Sarocladium_pseudostrictum"
1610695	"Eukaryota"	"Ascomycota"	"sordariomyceta"	"Hypocreales"	"Sarocladiaceae"	"Sarocladium"	"Sarocladium_bifurcatum"
2823776	"Eukaryota"	"Ascomycota"	"sordariomyceta"	"Hypocreales"	"Sarocladiaceae"	"Sarocladium"	"Sarocladium_sasijaorum"
1610693	"Eukaryota"	"Ascomycota"	"sordariomyceta"	"Hypocreales"	"Sarocladiaceae"	"Sarocladium"	"Sarocladium_summerbellii"
1610692	"Eukaryota"	"Ascomycota"	"sordariomyceta"	"Hypocreales"	"Sarocladiaceae"	"Sarocladium"	"Sarocladium_subulatum"
284135	"Eukaryota"	"Ascomycota"	"sordariomyceta"	"Hypocreales"	"Sarocladiaceae"	"Sarocladium"	"Sarocladium_oryzae"
1610689	"Eukaryota"	"Ascomycota"	"sordariomyceta"	"Hypocreales"	"Sarocladiaceae"	"Sarocladium"	"Sarocladium_implicatum"
1036740	"Eukaryota"	"Ascomycota"	"sordariomyceta"	"Hypocreales"	"Sarocladiaceae"	"Parasarocladium"	"Parasarocladium_gamsii"
2686197	"Eukaryota"	"Ascomycota"	"sordariomyceta"	"Hypocreales"	"Sarocladiaceae"	"Parasarocladium"	"Parasarocladium_fusiforme"
474942	"Eukaryota"	"Ascomycota"	"sordariomyceta"	"Hypocreales"	"Ophiocordycipitaceae"	"unidentified"	"unidentified"
474995	"Eukaryota"	"Ascomycota"	"sordariomyceta"	"Hypocreales"	"Ophiocordycipitaceae"	"Ophiocordyceps"	"unidentified"
1046109	"Eukaryota"	"Ascomycota"	"sordariomyceta"	"Hypocreales"	"Ophiocordycipitaceae"	"Ophiocordyceps"	"Ophiocordyceps_forquignonii"
87751	"Eukaryota"	"Ascomycota"	"sordariomyceta"	"Hypocreales"	"Ophiocordycipitaceae"	"Ophiocordyceps"	"Ophiocordyceps_nutans"
337962	"Eukaryota"	"Ascomycota"	"sordariomyceta"	"Hypocreales"	"Ophiocordycipitaceae"	"Ophiocordyceps"	"Ophiocordyceps_formicarum"
94213	"Eukaryota"	"Ascomycota"	"sordariomyceta"	"Hypocreales"	"Ophiocordycipitaceae"	"Ophiocordyceps"	"Ophiocordyceps_sobolifera"
2790971	"Eukaryota"	"Ascomycota"	"sordariomyceta"	"Hypocreales"	"Ophiocordycipitaceae"	"Ophiocordyceps"	"Ophiocordyceps_asiana"
1191713	"Eukaryota"	"Ascomycota"	"sordariomyceta"	"Hypocreales"	"Ophiocordycipitaceae"	"Ophiocordyceps"	"Ophiocordyceps_sessilis"
153664	"Eukaryota"	"Ascomycota"	"sordariomyceta"	"Hypocreales"	"Ophiocordycipitaceae"	"Ophiocordyceps"	"Ophiocordyceps_sphecocephala"
452169	"Eukaryota"	"Ascomycota"	"sordariomyceta"	"Hypocreales"	"Ophiocordycipitaceae"	"Ophiocordyceps"	"Ophiocordyceps_longissima"
2293776	"Eukaryota"	"Ascomycota"	"sordariomyceta"	"Hypocreales"	"Ophiocordycipitaceae"	"Ophiocordyceps"	"Ophiocordyceps_sporangifera"
988312	"Eukaryota"	"Ascomycota"	"sordariomyceta"	"Hypocreales"	"Ophiocordycipitaceae"	"Ophiocordyceps"	"Ophiocordyceps_halabalaensis"
2651840	"Eukaryota"	"Ascomycota"	"sordariomyceta"	"Hypocreales"	"Ophiocordycipitaceae"	"Paraisaria"	"Paraisaria_gracilis"
2044546	"Eukaryota"	"Ascomycota"	"sordariomyceta"	"Hypocreales"	"Ophiocordycipitaceae"	"Pleurocordyceps"	"Pleurocordyceps_aurantiaca"
34397	"Eukaryota"	"Ascomycota"	"sordariomyceta"	"Hypocreales"	"Clavicipitaceae"	"unidentified"	"unidentified"
5529	"Eukaryota"	"Ascomycota"	"sordariomyceta"	"Hypocreales"	"Clavicipitaceae"	"Metarhizium"	"unidentified"
165219	"Eukaryota"	"Ascomycota"	"sordariomyceta"	"Hypocreales"	"Clavicipitaceae"	"Metarhizium"	"Metarhizium_frigidum"
92630	"Eukaryota"	"Ascomycota"	"sordariomyceta"	"Hypocreales"	"Clavicipitaceae"	"Metarhizium"	"Metarhizium_flavoviride"
1842706	"Eukaryota"	"Ascomycota"	"sordariomyceta"	"Hypocreales"	"Clavicipitaceae"	"Metarhizium"	"Metarhizium_blattodeae"
1649241	"Eukaryota"	"Ascomycota"	"sordariomyceta"	"Hypocreales"	"Clavicipitaceae"	"Metarhizium"	"Metarhizium_rileyi"
1649236	"Eukaryota"	"Ascomycota"	"sordariomyceta"	"Hypocreales"	"Clavicipitaceae"	"Metarhizium"	"Metarhizium_guniujiangense"
40610	"Eukaryota"	"Ascomycota"	"sordariomyceta"	"Hypocreales"	"Clavicipitaceae"	"Balansia"	"unidentified"
5110	"Eukaryota"	"Ascomycota"	"sordariomyceta"	"Hypocreales"	"Clavicipitaceae"	"Claviceps"	"unidentified"
89176	"Eukaryota"	"Ascomycota"	"sordariomyceta"	"Hypocreales"	"Clavicipitaceae"	"Claviceps"	"Claviceps_grohii"
89178	"Eukaryota"	"Ascomycota"	"sordariomyceta"	"Hypocreales"	"Clavicipitaceae"	"Claviceps"	"Claviceps_sulcata"
5112	"Eukaryota"	"Ascomycota"	"sordariomyceta"	"Hypocreales"	"Clavicipitaceae"	"Epichloe"	"unidentified"
1718849	"Eukaryota"	"Ascomycota"	"'Paecilomyces' clade"	"Hypocreales"	"Clavicipitaceae"	"unidentified"	"[Diploospora]_longispora"
45279	"Eukaryota"	"Ascomycota"	"sordariomyceta"	"Hypocreales"	"Bionectriaceae"	"Protocreopsis"	"Protocreopsis_rutila"
1472693	"Eukaryota"	"Ascomycota"	"sordariomyceta"	"Hypocreales"	"Bionectriaceae"	"Waltergamsia"	"Waltergamsia_parva"
1960644	"Eukaryota"	"Ascomycota"	"sordariomyceta"	"Hypocreales"	"Bionectriaceae"	"Bullanockia"	"Bullanockia_australis"
941262	"Eukaryota"	"Ascomycota"	"sordariomyceta"	"Hypocreales"	"Bionectriaceae"	"Stromatonectria"	"Stromatonectria_caraganae"
2713877	"Eukaryota"	"Ascomycota"	"sordariomyceta"	"Hypocreales"	"Bionectriaceae"	"Trichonectria"	"Trichonectria_setadpressa"
909944	"Eukaryota"	"Ascomycota"	"sordariomyceta"	"Hypocreales"	"Bionectriaceae"	"Gliomastix"	"Gliomastix_tumulicola"
1886814	"Eukaryota"	"Ascomycota"	"sordariomyceta"	"Hypocreales"	"Bionectriaceae"	"Ochronectria"	"Ochronectria_thailandica"
1036764	"Eukaryota"	"Ascomycota"	"sordariomyceta"	"Hypocreales"	"Valsonectriaceae"	"Valsonectria"	"Valsonectria_roseola"
1859967	"Eukaryota"	"Ascomycota"	"sordariomyceta"	"Hypocreales"	"Stachybotryaceae"	"Paramyrothecium"	"Paramyrothecium_foliicola"
1859973	"Eukaryota"	"Ascomycota"	"sordariomyceta"	"Hypocreales"	"Stachybotryaceae"	"Paramyrothecium"	"Paramyrothecium_terrestris"
1859638	"Eukaryota"	"Ascomycota"	"sordariomyceta"	"Hypocreales"	"Stachybotryaceae"	"Striatibotrys"	"unidentified"
1860033	"Eukaryota"	"Ascomycota"	"sordariomyceta"	"Hypocreales"	"Stachybotryaceae"	"Xenomyrothecium"	"Xenomyrothecium_tongaense"
1859656	"Eukaryota"	"Ascomycota"	"sordariomyceta"	"Hypocreales"	"Stachybotryaceae"	"Brevistachys"	"Brevistachys_globosa"
2052549	"Eukaryota"	"Ascomycota"	"sordariomyceta"	"Hypocreales"	"Niessliaceae"	"Monocillium"	"Monocillium_bulbillosum"
2075410	"Eukaryota"	"Ascomycota"	"sordariomyceta"	"Hypocreales"	"unidentified"	"Stilbella"	"Stilbella_bucidae"
2005075	"Eukaryota"	"Ascomycota"	"sordariomyceta"	"Hypocreales"	"Tilachlidiaceae"	"Psychronectria"	"Psychronectria_hyperantarctica"
1033978	"Eukaryota"	"Ascomycota"	"sordariomyceta"	"Glomerellales"	"Plectosphaerellaceae"	"unidentified"	"unidentified"
1267494	"Eukaryota"	"Ascomycota"	"sordariomyceta"	"Glomerellales"	"Plectosphaerellaceae"	"Paragibellulopsis"	"Paragibellulopsis_chrysanthemi"
1349655	"Eukaryota"	"Ascomycota"	"sordariomyceta"	"Glomerellales"	"Glomerellaceae"	"Colletotrichum"	"Colletotrichum_caudisporum"
1906498	"Eukaryota"	"Ascomycota"	"sordariomyceta"	"Microascales"	"Ceratocystidaceae"	"Ambrosiella"	"Ambrosiella_cleistominuta"
427485	"Eukaryota"	"Ascomycota"	"sordariomyceta"	"Microascales"	"Ceratocystidaceae"	"Ceratocystis"	"Ceratocystis_atrox"
1580845	"Eukaryota"	"Ascomycota"	"sordariomyceta"	"Microascales"	"Ceratocystidaceae"	"Endoconidiophora"	"Endoconidiophora_coerulescens"
1528970	"Eukaryota"	"Ascomycota"	"sordariomyceta"	"Microascales"	"Microascaceae"	"Microascus"	"Microascus_intricatus"
756022	"Eukaryota"	"Ascomycota"	"sordariomyceta"	"Coronophorales"	"Scortechiniaceae"	"Parasympodiella"	"Parasympodiella_longispora"
1096527	"Eukaryota"	"Ascomycota"	"sordariomyceta"	"Savoryellales"	"Savoryellaceae"	"Ascothailandia"	"Ascothailandia_grenadoidea"
467985	"Eukaryota"	"Ascomycota"	"sordariomyceta"	"Falcocladiales"	"Falcocladiaceae"	"Falcocladium"	"Falcocladium_multivesiculatum"
2033035	"Eukaryota"	"Ascomycota"	"sordariomyceta"	"Xylariales"	"Hypoxylaceae"	"unidentified"	"unidentified"
42308	"Eukaryota"	"Ascomycota"	"sordariomyceta"	"Xylariales"	"Hypoxylaceae"	"Hypoxylon"	"unidentified"
1756826	"Eukaryota"	"Ascomycota"	"sordariomyceta"	"Xylariales"	"Hypoxylaceae"	"Hypoxylon"	"Hypoxylon_lienhwacheense"
326672	"Eukaryota"	"Ascomycota"	"sordariomyceta"	"Xylariales"	"Hypoxylaceae"	"Hypoxylon"	"Hypoxylon_petriniae"
110540	"Eukaryota"	"Ascomycota"	"sordariomyceta"	"Xylariales"	"Hypoxylaceae"	"Hypoxylon"	"Hypoxylon_intermedium"
326680	"Eukaryota"	"Ascomycota"	"sordariomyceta"	"Xylariales"	"Hypoxylaceae"	"Hypoxylon"	"Hypoxylon_ticinense"
2585248	"Eukaryota"	"Ascomycota"	"sordariomyceta"	"Xylariales"	"Hypoxylaceae"	"Hypoxylon"	"Hypoxylon_aurantium"
561988	"Eukaryota"	"Ascomycota"	"sordariomyceta"	"Xylariales"	"Hypoxylaceae"	"Hypoxylon"	"Hypoxylon_subdisciforme"
326681	"Eukaryota"	"Ascomycota"	"sordariomyceta"	"Xylariales"	"Hypoxylaceae"	"Hypoxylon"	"Hypoxylon_trugodes"
2950091	"Eukaryota"	"Ascomycota"	"sordariomyceta"	"Xylariales"	"Hypoxylaceae"	"Hypoxylon"	"Hypoxylon_medogense"
2723919	"Eukaryota"	"Ascomycota"	"sordariomyceta"	"Xylariales"	"Hypoxylaceae"	"Hypoxylon"	"Hypoxylon_baruense"
1840532	"Eukaryota"	"Ascomycota"	"sordariomyceta"	"Xylariales"	"Hypoxylaceae"	"Hypoxylon"	"Hypoxylon_calileguense"
622721	"Eukaryota"	"Ascomycota"	"sordariomyceta"	"Xylariales"	"Hypoxylaceae"	"Hypoxylon"	"Hypoxylon_sublenormandii"
356634	"Eukaryota"	"Ascomycota"	"sordariomyceta"	"Xylariales"	"Hypoxylaceae"	"Hypoxylon"	"Hypoxylon_cf._archeri_SUT103"
326667	"Eukaryota"	"Ascomycota"	"sordariomyceta"	"Xylariales"	"Hypoxylaceae"	"Hypoxylon"	"Hypoxylon_lividipigmentum"
326664	"Eukaryota"	"Ascomycota"	"sordariomyceta"	"Xylariales"	"Hypoxylaceae"	"Hypoxylon"	"Hypoxylon_jecorinum"
326663	"Eukaryota"	"Ascomycota"	"sordariomyceta"	"Xylariales"	"Hypoxylaceae"	"Hypoxylon"	"Hypoxylon_investiens"
326659	"Eukaryota"	"Ascomycota"	"sordariomyceta"	"Xylariales"	"Hypoxylaceae"	"Hypoxylon"	"Hypoxylon_duranii"
109373	"Eukaryota"	"Ascomycota"	"sordariomyceta"	"Xylariales"	"Hypoxylaceae"	"Hypoxylon"	"Hypoxylon_papillatum"
152309	"Eukaryota"	"Ascomycota"	"sordariomyceta"	"Xylariales"	"Hypoxylaceae"	"Hypoxylon"	"Hypoxylon_vogesiacum"
42360	"Eukaryota"	"Ascomycota"	"sordariomyceta"	"Xylariales"	"Hypoxylaceae"	"Daldinia"	"unidentified"
1294631	"Eukaryota"	"Ascomycota"	"sordariomyceta"	"Xylariales"	"Hypoxylaceae"	"Daldinia"	"Daldinia_hawksworthii"
37990	"Eukaryota"	"Ascomycota"	"sordariomyceta"	"Xylariales"	"Xylariaceae"	"unidentified"	"unidentified"
37991	"Eukaryota"	"Ascomycota"	"sordariomyceta"	"Xylariales"	"Xylariaceae"	"Xylaria"	"unidentified"
2837007	"Eukaryota"	"Ascomycota"	"sordariomyceta"	"Xylariales"	"Xylariaceae"	"Xylaria"	"Xylaria_hedyosmicola"
2871781	"Eukaryota"	"Ascomycota"	"sordariomyceta"	"Xylariales"	"Xylariaceae"	"Xylaria"	"Xylaria_rogersionigripes"
114808	"Eukaryota"	"Ascomycota"	"sordariomyceta"	"Xylariales"	"Xylariaceae"	"Xylaria"	"Xylaria_acuta"
364009	"Eukaryota"	"Ascomycota"	"sordariomyceta"	"Xylariales"	"Xylariaceae"	"Xylaria"	"Xylaria_psidii"
743249	"Eukaryota"	"Ascomycota"	"sordariomyceta"	"Xylariales"	"Xylariaceae"	"Xylaria"	"Xylaria_areolata"
2268988	"Eukaryota"	"Ascomycota"	"sordariomyceta"	"Xylariales"	"Xylariaceae"	"Xylaria"	"Xylaria_terricola"
110534	"Eukaryota"	"Ascomycota"	"sordariomyceta"	"Xylariales"	"Xylariaceae"	"Biscogniauxia"	"Biscogniauxia_marginata"
2585246	"Eukaryota"	"Ascomycota"	"sordariomyceta"	"Xylariales"	"Xylariaceae"	"Halorosellinia"	"Halorosellinia_krabiensis"
1544354	"Eukaryota"	"Ascomycota"	"sordariomyceta"	"Xylariales"	"Xylariaceae"	"Hypocopra"	"Hypocopra_rostrata"
2924962	"Eukaryota"	"Ascomycota"	"sordariomyceta"	"Xylariales"	"Xylariaceae"	"Anthostomella"	"Anthostomella_lamiacearum"
1811811	"Eukaryota"	"Ascomycota"	"sordariomyceta"	"Xylariales"	"Apiosporaceae"	"Apiospora"	"unidentified"
2044995	"Eukaryota"	"Ascomycota"	"sordariomyceta"	"Xylariales"	"Apiosporaceae"	"Apiospora"	"Apiospora_pseudoparenchymatica"
1337662	"Eukaryota"	"Ascomycota"	"sordariomyceta"	"Xylariales"	"Apiosporaceae"	"Apiospora"	"Apiospora_pterosperma"
1812718	"Eukaryota"	"Ascomycota"	"sordariomyceta"	"Xylariales"	"Apiosporaceae"	"Apiospora"	"Apiospora_thailandica"
112177	"Eukaryota"	"Ascomycota"	"sordariomyceta"	"Xylariales"	"Apiosporaceae"	"Arthrinium"	"unidentified"
335853	"Eukaryota"	"Ascomycota"	"sordariomyceta"	"Xylariales"	"Apiosporaceae"	"Arthrinium"	"Arthrinium_japonicum"
2874192	"Eukaryota"	"Ascomycota"	"sordariomyceta"	"Xylariales"	"Apiosporaceae"	"Arthrinium"	"Arthrinium_taeanense"
1812776	"Eukaryota"	"Ascomycota"	"sordariomyceta"	"Xylariales"	"Sporocadaceae"	"unidentified"	"unidentified"
1912834	"Eukaryota"	"Ascomycota"	"sordariomyceta"	"Xylariales"	"Sporocadaceae"	"Pestalotiopsis"	"Pestalotiopsis_distincta"
218556	"Eukaryota"	"Ascomycota"	"sordariomyceta"	"Xylariales"	"Sporocadaceae"	"Pseudopestalotiopsis"	"Pseudopestalotiopsis_theae"
112180	"Eukaryota"	"Ascomycota"	"sordariomyceta"	"Xylariales"	"Microdochiaceae"	"Microdochium"	"Microdochium_phragmitis"
1682391	"Eukaryota"	"Ascomycota"	"sordariomyceta"	"Xylariales"	"Microdochiaceae"	"Microdochium"	"Microdochium_sorghi"
117548	"Eukaryota"	"Ascomycota"	"sordariomyceta"	"Xylariales"	"Diatrypaceae"	"Diatrypella"	"unidentified"
1140622	"Eukaryota"	"Ascomycota"	"sordariomyceta"	"Xylariales"	"Amphisphaeriaceae"	"Leiosphaerella"	"Leiosphaerella_lycopodina"
2654170	"Eukaryota"	"Ascomycota"	"sordariomyceta"	"Xylariales"	"Zygosporiaceae"	"Zygosporium"	"Zygosporium_pseudomasonii"
2924967	"Eukaryota"	"Ascomycota"	"sordariomyceta"	"Xylariales"	"unidentified"	"Nigropunctata"	"Nigropunctata_bambusicola"
1193428	"Eukaryota"	"Ascomycota"	"sordariomyceta"	"Xylariales"	"Vialaeaceae"	"Vialaea"	"Vialaea_insculpta"
1699702	"Eukaryota"	"Ascomycota"	"sordariomyceta"	"Xylariales"	"Pseudomassariaceae"	"Pseudapiospora"	"Pseudapiospora_corni"
494028	"Eukaryota"	"Ascomycota"	"sordariomyceta"	"Diaporthales"	"Gnomoniaceae"	"Gnomoniopsis"	"unidentified"
440563	"Eukaryota"	"Ascomycota"	"sordariomyceta"	"Diaporthales"	"Gnomoniaceae"	"Gnomoniopsis"	"Gnomoniopsis_comari"
2081395	"Eukaryota"	"Ascomycota"	"sordariomyceta"	"Diaporthales"	"Gnomoniaceae"	"Plagiostoma"	"Plagiostoma_lugubre"
495012	"Eukaryota"	"Ascomycota"	"sordariomyceta"	"Diaporthales"	"Gnomoniaceae"	"Cryptodiaporthe"	"Cryptodiaporthe_acerina"
187235	"Eukaryota"	"Ascomycota"	"sordariomyceta"	"Diaporthales"	"Gnomoniaceae"	"Ophiognomonia"	"Ophiognomonia_leptostyla"
148334	"Eukaryota"	"Ascomycota"	"sordariomyceta"	"Diaporthales"	"Gnomoniaceae"	"Pleuroceras"	"Pleuroceras_pleurostylum"
187258	"Eukaryota"	"Ascomycota"	"sordariomyceta"	"Diaporthales"	"Melanconiellaceae"	"Melanconiella"	"unidentified"
1247912	"Eukaryota"	"Ascomycota"	"sordariomyceta"	"Diaporthales"	"Melanconiellaceae"	"Melanconiella"	"Melanconiella_chrysodiscosporina"
1247914	"Eukaryota"	"Ascomycota"	"sordariomyceta"	"Diaporthales"	"Melanconiellaceae"	"Melanconiella"	"Melanconiella_chrysorientalis"
492504	"Eukaryota"	"Ascomycota"	"sordariomyceta"	"Diaporthales"	"unidentified"	"Sirococcus"	"Sirococcus_tsugae"
2823997	"Eukaryota"	"Ascomycota"	"sordariomyceta"	"Diaporthales"	"unidentified"	"Neocryphonectria"	"Neocryphonectria_chinensis"
1214571	"Eukaryota"	"Ascomycota"	"sordariomyceta"	"Diaporthales"	"Diaporthaceae"	"Diaporthe"	"Diaporthe_cuppatea"
2058145	"Eukaryota"	"Ascomycota"	"sordariomyceta"	"Diaporthales"	"Tubakiaceae"	"Oblongisporothyrium"	"Oblongisporothyrium_castanopsidis"
1962957	"Eukaryota"	"Ascomycota"	"sordariomyceta"	"Diaporthales"	"Sydowiellaceae"	"Sillia"	"Sillia_karstenii"
1960616	"Eukaryota"	"Ascomycota"	"sordariomyceta"	"Diaporthales"	"Erythrogloeaceae"	"Disculoides"	"Disculoides_corymbiae"
172190	"Eukaryota"	"Ascomycota"	"sordariomyceta"	"Diaporthales"	"Schizoparmaceae"	"Coniella"	"unidentified"
2508860	"Eukaryota"	"Ascomycota"	"sordariomyceta"	"Diaporthales"	"Valsaceae"	"Cytospora"	"Cytospora_xinglongensis"
5159	"Eukaryota"	"Ascomycota"	"sordariomyceta"	"Ophiostomatales"	"Ophiostomataceae"	"Ophiostoma"	"unidentified"
325632	"Eukaryota"	"Ascomycota"	"sordariomyceta"	"Ophiostomatales"	"Ophiostomataceae"	"Ophiostoma"	"Ophiostoma_perfectum"
96312	"Eukaryota"	"Ascomycota"	"sordariomyceta"	"Ophiostomatales"	"Ophiostomataceae"	"Leptographium"	"unidentified"
2082664	"Eukaryota"	"Ascomycota"	"sordariomyceta"	"Ophiostomatales"	"Ophiostomataceae"	"Leptographium"	"Leptographium_calophylli"
545651	"Eukaryota"	"Ascomycota"	"sordariomyceta"	"Ophiostomatales"	"Ophiostomataceae"	"Sporothrix"	"Sporothrix_globosa"
1423150	"Eukaryota"	"Ascomycota"	"sordariomyceta"	"Ophiostomatales"	"Ophiostomataceae"	"Dryadomyces"	"Dryadomyces_quercus-mongolicae"
183709	"Eukaryota"	"Ascomycota"	"sordariomyceta"	"Sordariales"	"Podosporaceae"	"Podospora"	"Podospora_petrogale"
2093780	"Eukaryota"	"Ascomycota"	"sordariomyceta"	"Sordariales"	"Podosporaceae"	"Podospora"	"Podospora_pseudopauciseta"
2075298	"Eukaryota"	"Ascomycota"	"sordariomyceta"	"Sordariales"	"Podosporaceae"	"Podospora"	"Podospora_fimicola"
585593	"Eukaryota"	"Ascomycota"	"sordariomyceta"	"Sordariales"	"Podosporaceae"	"Cladorrhinum"	"Cladorrhinum_brunnescens"
